NUMBER OF SCRIPLESS SHARES BASED ON INVESTOR TYPE AND CLASSIFICATION;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;TOTAL SCRIPLESS
DATE;SHARE CODE;ISSUER NAME;BANK;GOVERNMENT;PRIVATE EQUITY;TRUSTEE BANK;VENTURE CAPITAL;PRIVATE BANK;EXCHANGE TRADED FUNDS;INVESTMENT MANAGER;INVESTMENT ADVISORS;BROKERAGE FIRMS;HEDGE FUND;SOVEREIGN WEALTH FUND;CAPITAL MARKET SUPPORTING INSTITUTIONS AND PROFESSIONS;COMMANDITAIRE VENNOOTSCHAP (CV) OR LIMITED PARTNERSHIP;FIRM;INVESTMENT FUND SELLING AGENT;PEER TO PEER LENDING;PERMANENT ESTABLISHMENT;SOLE PROPRIETORSHIP;CORPORATE;ASSOCIATION/SOCIAL ORGANIZATIONS;STATE OWNED ENTERPRISES;CENTRAL BANK;STATE OWNED COMPANY;DIOCESE;CONFERENCE;CONGREGATION;COOPERATIVES;INTERNATIONAL ORGANIZATION;POLITICAL PARTIES;PARTNERSHIP;EDUCATIONAL INSTITUTION;MUTUAL FUNDS (MF);SECURITIES COMPANY (SC);PENSION FUNDS (PF);FINANCIAL INSTITUTIONAL (IB);INSURANCE (IS);FOUNDATION (FD);INDIVIDUAL (ID);
31-Mar-2026;ARNA;ARWANA CITRAMULIA Tbk;172,262,278;0;0;0;0;30,100,000;8,590,400;17,619,700;421,945,500;2,783,810;0;109,633,400;620,100;0;40,000;0;0;0;0;1,414,930,276;0;0;0;277,600;0;0;0;0;0;0;16,288,200;0;1,104,357,076;29,429,983;148,583,087;9,390,600;257,345,897;0;3,597,233,069;7,341,430,976
31-Mar-2026;ARTA;ARTHAVEST Tbk;700;0;0;0;0;20,000,000;0;0;0;0;0;0;350;0;17,859,300;0;0;0;0;34,017,600;0;0;0;0;0;0;0;0;0;0;0;0;0;6,216,600;0;0;0;0;368,579,625;446,674,175
31-Mar-2026;ARTI;RATU PRABU ENERGI Tbk;100;23,750,000;548,500;0;1,000,000;0;20,569,200;590,500;3,325,300;0;0;0;0;0;0;0;0;0;0;2,644,867,386;0;200;0;0;0;0;0;0;0;0;0;0;135,600,100;9,516,590;739,500,000;0;423,655,974;20,000;3,835,681,150;7,838,625,000
31-Mar-2026;ARTO;BANK JAGO Tbk;3,910,088;1,148,207,249;30,138;31,001,400;27,700;116,797,318;96,322,135;27,559,562;114,419,494;144,593;119,514,205;56,327,626;541,984;30,000;3,991,846,563;0;0;0;0;4,343,653,951;0;0;101,939,351;2,429,273;0;0;0;55,415;55,300;0;17,750,000;23,278,538;252,462,839;33,310,893;160,585,503;1,731,388,059;54,099,444;7,091,965;1,187,987,814;13,622,768,400
31-Mar-2026;ASBI;ASURANSI BINTANG Tbk;0;0;0;0;0;0;0;0;860;0;0;0;100;0;0;0;0;0;0;315,698,795;0;0;0;0;0;0;0;0;0;0;1,374;0;0;980,174;22;180,540;13,410,592;40;15,217,349;345,489,846
31-Mar-2026;ASDM;ASURANSI DAYIN MITRA Tbk;892,200;0;0;0;0;0;0;1,227,000;34,482,800;0;0;0;36,200;0;0;0;0;0;0;31,297,500;0;0;0;0;0;0;0;0;0;0;0;0;4,000,000;3,188,400;0;67,200;0;0;34,519,220;109,710,520
31-Mar-2026;ASGR;ASTRA GRAPHIA Tbk;8,890,025;301,700;0;183,000;0;1,703,200;176,000;2,661,800;2,159,400;2,561;0;0;700,600;5,629,000;0;0;0;0;0;12,914,600;0;0;0;0;0;0;0;0;0;0;1,477,700;158,900;14,633,000;6,979,026;3,032,200;300,000;1,667,600;280,400;233,751,348;297,602,060
31-Mar-2026;ASHA;CILACAP SAMUDERA FISHING INDUSTRY Tbk;6,143,300;0;0;0;0;0;0;0;32,992,800;0;0;0;650,100;94,500;0;0;0;0;0;2,602,750,200;0;0;0;0;0;0;0;0;0;0;0;0;0;3,312,900;0;0;0;0;2,354,056,200;5,000,000,000
31-Mar-2026;ASII;ASTRA INTERNATIONAL Tbk;373,112,454;314,600,029;19,530,158;597,141,875;3,332,500;41,424,153;1,182,098,391;107,429,993;129,843,129;8,854,093;372,387,447;359,647,762;57,446,845;2,112,388;8,579,338;0;0;39,969,700;3,800;646,884,112;57,700;280,570,375;735,687,581;74,724,344;0;100,000;303,900;5,100;2,774,800;0;114,855,976;1,465,500;6,774,808,732;63,839,832;2,108,841,397;381,499,271;2,091,933,461;304,846,900;1,054,746,224;18,255,459,260
31-Mar-2026;ASJT;ASURANSI JASA TANIA Tbk;0;0;0;0;0;0;0;0;1,344,200;0;0;0;878;10,997;1,794,100;0;0;0;0;16,721,249;0;28,130,800;0;0;0;0;0;5,702,950;0;0;0;0;29,918,717;56,379,004;1,083,520,009;0;0;22;176,477,074;1,400,000,000
31-Mar-2026;ASLC;AUTOPEDIA SUKSES LESTARI Tbk;1,334,500;0;0;0;0;0;0;0;39,839,000;0;0;0;43,900;0;6,987,900;0;0;0;0;177,415,963;0;0;0;0;0;0;0;0;0;0;54,961,300;0;0;1,734,000;0;1,894,000;0;100;2,570,927,422;2,855,138,085
31-Mar-2026;ASLI;ASRI KARYA LESTARI Tbk;1,332,600;0;117,000;0;0;0;0;0;10,655,100;0;0;0;590,000;0;0;0;0;0;0;4,058,758,900;0;0;0;0;0;0;0;0;0;0;0;0;0;986,300;0;0;0;162,400;2,177,397,700;6,250,000,000
31-Mar-2026;ASMI;ASURANSI MAXIMUS GRAHA PERSADA Tbk;700;0;23,473,800;0;0;0;0;29,785,900;98,756,300;0;0;0;100;24,833,900;1,357,300;0;0;0;0;1,879,673,500;0;0;0;0;0;0;0;0;0;0;5,969,100;0;431,000;14,592,750;0;0;2,693,479,000;0;4,186,027,110;8,958,380,460
31-Mar-2026;ASPI;ANDALAN SAKTI PRIMAINDO Tbk;300;0;0;0;0;0;0;0;1,327,800;0;0;0;100;6,800,000;0;0;0;0;0;351,891,300;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;323,786,125;683,805,725
31-Mar-2026;ASPR;ASIA PRAMULIA Tbk;3,990,400;0;0;0;0;0;0;0;22,999,400;0;0;0;0;0;0;0;0;0;0;4,136,600;0;0;0;0;0;0;0;0;0;0;0;0;0;1,317,500;0;0;0;0;779,556,100;812,000,000
31-Mar-2026;ASRI;ALAM SUTERA REALTY Tbk;20,394,112;21,641,215;0;0;0;240,879,100;35,628,800;830,000;28,120,753;152;0;1,576,100;7,417,800;2,554,800;0;0;0;0;0;9,971,641,178;100;0;0;0;0;0;804,700;0;0;0;0;0;443,442,950;2,316,221,864;78,963,000;3,459,300;136,416,700;1,045,000;3,355,924,264;16,666,961,888
31-Mar-2026;ASRM;ASURANSI RAMAYANA Tbk;0;0;9,513;0;135,030,147;0;0;8,989,184;52,900;52,823;0;0;9,332;0;1,503;0;0;0;0;5,026,668;0;0;0;0;0;0;0;20,447,956;0;0;0;0;0;1,319,948;0;0;63,894;567;80,199,201;251,203,636
31-Mar-2026;ASSA;ADI SARANA ARMADA Tbk;41,069,865;1,889,800;963,806,974;8,497,000;0;69,289,104;8,137,600;98,737,600;7,030,800;77;0;60,758,000;3,801,700;4,886,100;100,000;0;0;0;0;850,123,875;0;0;567,100;6,518,100;0;0;0;0;0;0;100;0;206,953,491;19,462,285;26,746,973;708,200;19,771,000;3,644,229;1,288,637,544;3,691,137,517
31-Mar-2026;ATAP;TRIMITRA PRAWARA GOLDLAND Tbk;2,368,700;0;30,600;0;0;0;0;0;962,800;0;0;0;100;0;638,500;0;0;0;0;9,214,233;0;0;0;0;0;0;0;0;0;0;0;0;0;190,400;0;0;0;0;236,594,667;250,000,000
31-Mar-2026;ATIC;ANABATIC TECHNOLOGIES Tbk;19,600;0;671,087,374;0;0;0;0;0;470,300;0;0;0;100;0;17,500;0;0;0;0;1,030,835,185;0;0;0;0;0;0;0;0;0;0;0;0;0;25,045;169,900;0;0;0;455,284,371;2,157,909,375
31-Mar-2026;ATLA;ATLANTIS SUBSEA INDONESIA Tbk;84,900;0;0;0;0;0;0;0;62,958,600;0;0;0;0;0;90,000;0;0;0;0;4,499,200;0;0;0;0;0;0;0;2,000,000;0;0;0;0;0;11,196,495;0;0;0;905;6,118,747,593;6,199,577,693
31-Mar-2026;AUTO;ASTRA OTOPARTS Tbk;51,345,904;2,650,020;478,900;1,221,900;0;21,483,500;6,611,360;662,600;8,388,261;48;0;43,131,100;2,896,100;6,800;546,000;0;0;0;0;310,420,442;0;200;503,608;885,100;0;0;0;75;0;0;582,100;0;144,310,239;35,919,332;21,587,867;149,200;77,188,100;3,163,500;228,572,187;962,704,443
31-Mar-2026;AVIA;AVIA AVIAN Tbk;19,061,305;13,707,500;0;691,091,485;407,570,900;76,833,609;350,991,984;0;281,366,200;1,450,099;550,595,772;283,348,321;3,102,429;216,800;3,500;0;0;0;0;29,592,847,292;0;0;1,399,300;14,016,900;0;0;0;960,600;0;0;586,900;142,521,500;3,003,120,680;14,248,183;406,609,869;3,704,500;134,432,800;11,703,900;843,530,072;36,849,022,400
31-Mar-2026;AWAN;ERA DIGITAL MEDIA Tbk;7,506,200;0;0;0;0;0;0;0;1,621,100;0;0;0;6,000,000;6,500,000;0;0;0;0;0;2,634,997,515;0;0;0;0;0;0;0;0;0;0;0;0;400,000,000;27,183,200;0;0;0;0;351,191,985;3,435,000,000
31-Mar-2026;AXIO;TERA DATA INDONUSA Tbk;0;0;0;0;0;0;0;0;1,475,100;0;0;0;100;0;0;0;0;0;0;1,143,379,800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;545,271,500;1,690,126,500
31-Mar-2026;AYAM;JANU PUTRA SEJAHTERA Tbk;17,559,200;0;0;0;0;0;0;0;40,721,900;0;0;0;0;0;74,002,400;0;0;0;0;3,488,000;0;0;0;0;0;0;0;0;0;0;0;0;657,000;1,102,500;0;0;0;303,600;3,798,165,400;3,936,000,000
31-Mar-2026;AYLS;AGRO YASA LESTARI Tbk;0;0;178,500;0;0;500,000;0;0;30,700;0;0;0;100;2,869,700;0;0;0;0;0;594,820,000;0;0;0;0;0;0;0;0;0;0;0;0;0;12,441,700;0;0;0;0;242,582,536;853,423,236
31-Mar-2026;BABP;BANK MNC INTERNASIONAL Tbk;7,816,576;24;60,150;0;145,600;75,232,000;0;4,550,000;10,446,106,355;22;0;0;900,100;5,414,700;80,100;0;0;0;21,450,000;27,977,616,326;0;0;0;0;0;0;0;0;0;0;39,294,600;0;94,490,300;46,067,882;5,725,000;0;117,046,900;3,911,395;5,168,425,096;44,014,333,126
31-Mar-2026;BABY;MULTITREND INDO Tbk;0;0;80,100,000;0;0;0;0;0;5,510,400;0;0;0;0;0;0;0;0;0;0;2,416,459,106;0;0;0;0;0;0;0;0;0;0;0;0;14,514,500;0;0;0;0;0;99,642,700;2,616,226,706
31-Mar-2026;BACA;BANK CAPITAL INDONESIA Tbk;16,438,099;5,641,100;250,100;0;10,000;4,795,302,489;633,700;188,144,007;8,101,600;100;0;2,148,300;536,700;0;750,000;0;0;0;0;11,122,681,271;0;0;0;0;0;0;0;37,500;0;0;0;0;1,786,912,413;1,131,870;2,145,700;933,000;367,100,000;695,000;1,453,901,687;19,753,494,636
31-Mar-2026;BAIK;BERSAMA MENCAPAI PUNCAK Tbk;1,534,700;0;100;0;0;0;0;0;7,977,100;0;0;0;0;0;0;0;0;0;0;252,500;0;0;0;0;0;0;0;0;0;0;0;0;0;433,300;0;0;0;0;217,299,872;227,497,572
31-Mar-2026;BAJA;SARANACENTRAL BAJATAMA Tbk;185,900;0;0;0;0;0;0;0;1,878,900;0;0;0;100;0;0;0;0;0;0;88,000,000;0;0;0;0;0;0;0;0;0;0;0;0;0;6,500;0;0;0;0;309,928,600;400,000,000
31-Mar-2026;BALI;BALI TOWERINDO SENTRA Tbk;0;0;192,500,000;0;0;67,000,000;0;0;68,686,600;0;0;0;100;0;0;0;0;0;0;2,590,040,621;0;38,033,100;0;0;0;0;0;0;0;0;0;0;170,659,300;113,945,450;0;0;2;0;251,657,327;3,492,522,500
31-Mar-2026;BANK;BANK ALADIN SYARIAH Tbk;378,432;0;72,581,000;47,835,700;13,200;242,293,300;113,880,200;25,525,000;77,754,803;85;591,800;27,170,590;1,112,300;0;400;0;0;0;0;10,187,492,357;0;0;0;0;0;0;0;0;223,800;0;0;1,334,200;827,885,600;142,972,029;72,674,637;594,700;1,893,651,400;300;254,617,741;13,990,583,574
31-Mar-2026;BAPA;BEKASI ASRI PEMULA Tbk;575,000;0;0;0;0;0;0;0;1,032,500;4,305,500;0;0;100;0;0;0;0;0;0;369,438,400;0;0;0;0;0;0;0;0;0;0;0;0;0;98,122,917;0;0;0;0;188,305,103;661,779,520
31-Mar-2026;BAPI;BHAKTI AGUNG PROPERTINDO Tbk;52,297,656;0;0;0;0;0;0;45;270,453;0;0;0;789,648;0;52,962;84,490;0;0;0;970,399,167;0;37,981,406;0;0;0;0;0;102,500;0;0;0;0;116,102,322;18,792,868;1,114,534;0;86,593;1,068,889;2,142,161,220;3,341,304,753
31-Mar-2026;BATA;SEPATU BATA Tbk;50,000;0;0;54,313,900;0;0;0;0;1,499,800;0;0;0;100;0;280,000;0;0;0;0;234,400;0;0;0;0;0;0;0;0;0;0;0;0;0;3,296,500;0;0;0;0;160,835,770;220,510,470
31-Mar-2026;BATR;BENTENG API TECHNIC Tbk;280,000;0;0;0;0;0;0;0;2,209,700;0;0;0;0;0;0;0;0;0;0;362,976,500;0;0;0;0;0;0;0;0;0;0;0;0;0;2,400;0;0;0;0;2,659,568,753;3,025,037,353
31-Mar-2026;BAUT;MITRA ANGKASA SEJAHTERA Tbk;800;0;749,910,000;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;2,604,495,200;0;0;0;0;0;0;0;58,000;0;0;0;0;0;40;0;0;0;41,000;1,445,677,829;4,800,182,969
31-Mar-2026;BAYU;BAYU BUANA Tbk;44,656,354;0;29;0;0;91,214,666;0;754,430;137,272;1,250;0;0;463;0;0;0;0;0;0;155,051,146;0;0;0;0;0;0;0;0;0;0;0;0;21,343,300;29,081;0;215;607,283;0;31,603,466;345,398,955
31-Mar-2026;BBCA;BANK CENTRAL ASIA Tbk;1,502,328,781;1,507,287,513;123,861,245;1,239,797,902;42,911,900;170,930,417;2,542,633,791;357,528,685;377,337,836;696,432;316,261,648;1,902,522,576;208,022,445;14,994,707;13,525,839;0;18,000;0;3,042,000;1,243,909,397;19,647,838;303,884,156;1,429,393,109;144,450,300;615,000;848,700;4,603,000;104,812,224;107,613,930;0;316,220,625;63,396,770;19,267,338,326;299,480,785;5,650,905,708;204,771,414;2,493,504,438;332,843,165;10,141,750,518;52,453,691,120
31-Mar-2026;BBHI;ALLO BANK INDONESIA Tbk;112,783,775;0;2,824,933,416;0;0;510,524,539;1,503,200;1,500,760;465,327;60;0;202,300;50,100;602;2,300;0;0;0;0;16,968,427,319;4,813,200;0;0;0;0;0;0;0;0;0;0;0;4,989,272;21,118,493;234,000;496,700;3,181;410;1,060,904,923;21,512,953,877
31-Mar-2026;BBKP;BANK KB INDONESIA Tbk;72,742,575;0;32,790,267,794;0;0;240,436,675;1,154,497;28,994,739;92,250,030;3,265,020;0;0;6,568,354;6,533,313;4,393,800;0;66,662;0;0;2,231,694,434;0;0;0;1,038,970,631;0;0;0;524,365,535;0;0;0;0;235,057,808;397,521,127;20,085,987;4,414,432;52,505,100;3,101,554;23,238,929,460;60,993,319,527
31-Mar-2026;BBLD;BUANA FINANCE Tbk;69,047,618;0;0;0;0;186,034,162;0;0;52;0;0;0;100;0;0;0;0;0;0;1,244,114,583;0;0;0;0;0;0;0;0;0;0;0;0;1,125,300;226,493;0;0;44,715,685;0;99,208,037;1,644,472,030
31-Mar-2026;BBMD;BANK MESTIKA DHARMA Tbk;100;0;100;0;0;0;0;111,020,000;60,965,500;0;0;0;100;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;43,700;0;0;0;0;257,970,400;430,000,000
31-Mar-2026;BBNI;BANK NEGARA INDONESIA Tbk;170,237,855;228,391,570;23,680,559;293,784,862;63,700;28,405,324;800,934,415;79,688,020;100,509,654;1,095,909;96,235,257;457,087,478;14,983,295;2,371,808;5,664,592;374;0;0;14,232;281,347,548;1,816,700;556,600,295;392,086,199;52,748,884;0;300,000;0;12,641,630;883,400;0;28,904,981;17,520,650;4,341,256,192;72,764,585;1,401,186,092;193,238,636;2,201,939,311;61,047,376;2,992,957,865;14,912,389,248
31-Mar-2026;BBRI;BANK RAKYAT INDONESIA (PERSERO) Tbk;2,346,924,566;1,409,656,466;170,920,512;1,213,111,505;175,453;184,056,981;3,576,588,407;419,995,443;220,058,413;1,427,072;1,053,181,459;7,117,628,791;87,015,524;66,122,813;117,832,830;351,100;32,600;71,705,700;2,806,700;1,145,552,904;53,047,562;864,502,190;1,508,944,419;174,181,103;3,170,600;250,000;1,759,700;16,156,851;3,727,366;0;246,968,076;127,734,588;20,256,170,147;185,157,157;8,832,791,561;1,391,406,477;4,962,759,904;527,532,537;12,577,632,195;70,939,037,672
31-Mar-2026;BBRM;PELAYARAN NASIONAL BINA BUANA RAYA Tbk;162,119,400;0;47,501,634;0;0;75,291,176;0;933,333;5,836,300;0;0;0;38,627,566;1,222,066;0;0;0;0;0;7,699,576,984;0;0;0;0;0;0;0;0;0;0;0;0;3,160,600;68,271,739;0;20,357,843;0;66;356,590,492;8,479,489,199
31-Mar-2026;BBSI;KROM BANK INDONESIA Tbk;14,435;0;517,284,277;0;6,161;168,135,751;0;0;12,100;0;0;0;100;0;0;0;0;0;0;2,756,042,877;0;0;0;0;0;0;0;0;0;0;0;0;0;12,577;0;0;0;2;208,436,028;3,649,944,308
31-Mar-2026;BBSS;BUMI BENOWO SUKSES SEJAHTERA Tbk;400;0;796,862,800;0;0;0;0;0;1,323,000;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,000;0;0;0;0;501,824,720;1,300,016,020
31-Mar-2026;BBTN;BANK TABUNGAN NEGARA (PERSERO) Tbk;177,812,185;58,498,224;2,071,100;45,037,300;4,480,000;17,318,792;298,035,942;51,540,448;61,176,400;99,431;640,362;46,943,412;596,029;4,511,602;35,662;0;0;0;100;132,997,949;0;725,596,217;1,944,500;31,004,111;0;0;80,000;904,000;138,574;0;70,559,300;43,479,604;1,282,563,888;46,037,709;333,761,046;1,971,735;733,001,469;41,343,926;1,399,496,048;5,613,677,065
31-Mar-2026;BBYB;BANK NEO COMMERCE Tbk;25,842,659;3,888,788;100,678,550;258,100;125,641,268;93,615,321;251,749,296;196,436,324;231,478,592;107;20,357,996;440,000;3,377,881;1,415,988;4,607,300;0;0;0;26,300;7,976,992,649;0;0;0;358,200;28;0;0;2,736,892;0;0;0;0;554,629,116;135,919,888;65,972,359;5,697,210;39,575,217;3,285,003;3,343,254,904;13,188,235,936
31-Mar-2026;BCAP;MNC KAPITAL INDONESIA Tbk;2,170,300;0;3,900,000,700;0;0;115,055,100;0;3,053,800;5,198,861,735;0;0;0;100;12,210,000;0;0;0;0;719,534,689;22,650,338,777;0;606,100;0;0;0;0;0;19,607,900;0;0;1,434,209,881;0;37,197,200;2,789,699,969;49,201,800;0;0;0;5,687,102,876;42,618,850,927
31-Mar-2026;BCIC;BANK JTRUST INDONESIA Tbk;13,162,012;39;700,368,941;0;0;3,971,991,489;0;845;880,504,218;59;0;0;30,139;0;4;14,018;0;0;0;447,537,332;0;0;0;0;0;0;0;0;0;0;0;0;205;1,761,447;0;26,519;0;99;230,672,415;6,246,069,781
31-Mar-2026;BCIP;BUMI CITRA PERMAI Tbk;932,200;90;0;0;0;0;0;0;7,791,700;0;0;0;4,100;0;0;0;0;0;0;659,410,820;0;18,000,000;0;0;0;0;0;0;0;0;0;0;128,400,809;63,356,001;44,057,000;0;0;0;507,962,805;1,429,915,525
31-Mar-2026;BDKR;BERDIKARI PONDASI PERKASA Tbk;11,712,500;0;0;0;0;0;0;0;10,673,000;15,000,000;0;0;100;0;0;0;0;0;0;1,374,967,100;0;0;0;0;0;0;0;0;0;0;0;0;0;128,300;0;0;0;0;3,312,620,522;4,725,101,522
31-Mar-2026;BDMN;BANK DANAMON INDONESIA Tbk;192,415,467;2,573,681;372,900;352,760;0;8,946,882,493;10,107,492;1,016,979;5,552,524;2,438;0;0;2,814,417;65,400;26,700;0;0;95,846,434;2,026;95,441,713;103,700;47;329,396;919,701;0;0;0;0;0;0;0;0;16,729,182;16,693,587;15,306,985;1,165;7,700,841;1,216,771;357,631,773;9,770,106,572
31-Mar-2026;BEBS;BERKAH BETON SADAYA Tbk;2,479,717,890;0;0;19,876,200;0;50,000,000;39,940,500;0;395,999,800;135;0;0;274,750;0;3,000;0;0;0;0;20,088,036,390;0;0;0;0;0;0;0;0;0;0;0;0;0;579,865,125;0;0;0;2,500;21,346,283,710;45,000,000,000
31-Mar-2026;BEEF;ESTIKA TATA TIARA Tbk;793,925;0;0;0;81,600;0;0;0;332,091,779;0;0;0;117;0;0;0;0;0;97;5,920,618,438;0;0;0;0;0;0;0;0;0;0;0;0;0;4,054,788;4,342,270;138,000,000;795,000;130;1,714,297,681;8,115,075,825
31-Mar-2026;BEER;JOBUBU JARUM MINAHASA Tbk;406,100;0;370,723,400;0;0;0;0;0;3,644,600;0;0;0;100;0;0;0;0;0;0;3,183,867,925;0;0;0;0;0;0;0;0;0;0;0;0;329,928,500;11,000;0;0;0;120,075;111,298,300;4,000,000,000
31-Mar-2026;BEKS;BANK PEMBANGUNAN DAERAH BANTEN Tbk;27,809,306;0;501,515;0;0;297,941,683;0;55,020;0;367,044;0;0;322,465;420,303;32,507;0;0;0;600,000;521,324,445;0;5,530;0;0;0;0;0;2,555,718;0;0;0;0;106,985,155;291,613,772;1,429,400;0;180,090;61,002;16,328,477,650;17,580,682,605
31-Mar-2026;BELI;GLOBAL DIGITAL NIAGA Tbk;4,207,061;0;0;6,483,525;0;17,350,000;0;1,915,995;2,498,600;81;0;0;340,100;0;0;0;0;0;0;34,508,529,011;0;0;0;0;0;0;0;0;0;0;0;0;69,412,992;69,342,930;1,487,221;776,500;0;0;2,005,340,773;36,687,684,789
31-Mar-2026;BELL;TRISULA TEXTILE INDUSTRIES Tbk;5,608,000;0;0;0;0;55,494,500;0;0;64,900;0;0;0;10,100;0;0;0;0;0;0;6,598,684,100;0;0;0;0;0;0;0;0;0;0;0;0;0;7,545,700;0;0;0;0;582,592,700;7,250,000,000
31-Mar-2026;BESS;BATULICIN NUSANTARA MARITIM Tbk;2,200;0;0;0;0;0;0;0;2,100;0;0;0;100;0;0;0;0;0;0;503,209,233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;237,241,895;740,455,528
31-Mar-2026;BEST;BEKASI FAJAR INDUSTRIAL ESTATE Tbk;42,627,559;0;0;0;44,601,000;101,800,000;0;590,000;12,931,800;146,002;0;0;6,195,450;100,000;104,086,000;0;0;0;0;5,996,953,500;0;100;0;0;0;0;0;0;0;0;0;0;224,674,800;240,908,628;2,520,000;0;134,637,500;2,000;2,727,536,811;9,640,311,150
31-Mar-2026;BFIN;BFI FINANCE INDONESIA Tbk;23,758,393;4,654,900;751,835,600;121,805,520;0;184,909,500;169,850,333;5,041,200;373,321,960;6,500,023;847,184,300;91,242,935;2,566,700;3,242,500;290,250,000;0;0;0;0;8,065,305,428;0;5,000;0;16,922,700;0;0;1,230,940;100,584,040;132,600;0;2,944,240;2,426,200;1,003,774,260;77,012,206;309,074,434;2,408,640;371,071,400;9,483,400;2,184,053,108;15,022,592,460
31-Mar-2026;BGTG;BANK GANESHA Tbk;19,673,300;0;250,100;0;333,720,000;25,404,200;12,619,100;0;802,853,600;50;0;0;100;1;22,388,900;0;0;0;0;9,900,277,274;0;0;0;0;0;0;0;0;0;0;0;2,260,100;55,562,400;1,827,313,921;0;3,212,200;8,662,300;1,254,737;2,522,310,820;15,537,763,103
31-Mar-2026;BHAT;BHAKTI MULTI ARTHA Tbk;134,200;0;0;0;0;0;0;55,470,000;720,209,600;0;0;0;100;0;0;0;0;0;0;3,177,150,800;0;0;0;0;0;0;0;0;0;0;206,536,000;0;477,484,200;112,200;0;0;362,420,000;0;482,900;5,000,000,000
31-Mar-2026;BHIT;MNC ASIA HOLDING Tbk;829,498,439;0;26,361,000;0;10,000,000;121,553,087;0;37,897,800;25,981,603,820;2,500,067;0;0;3,100,100;700;0;0;0;0;14,348,571,255;16,396,496,080;0;0;0;0;0;0;0;46,800;0;0;4,459,061,678;0;420,832,060;2,233,368,106;29,443,900;174;5,095,000;2,090;21,162,714,549;86,068,146,705
31-Mar-2026;BIKA;BINAKARYA JAYA ABADI Tbk;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;700;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;592,179,100;592,180,000
31-Mar-2026;BIKE;SEPEDA BERSAMA INDONESIA Tbk;738,500;0;0;0;0;0;0;0;8,790,700;0;0;0;431,300;0;189,600;0;0;0;0;258,518,000;0;0;0;0;0;0;0;0;0;0;0;0;0;1,099,700;0;0;0;0;1,024,148,604;1,293,916,404
31-Mar-2026;BIMA;PRIMARINDO ASIA INFRASTRUCTURE Tbk;0;0;4,300,000;0;0;0;0;0;0;0;0;0;100;0;17,500;0;0;0;0;16,876,400;0;0;0;0;0;0;0;0;0;0;0;0;0;19,820,200;0;0;570,000;0;44,887,880;86,472,080
31-Mar-2026;BINA;BANK INA PERDANA Tbk;8,350;0;200,545,100;0;8,192,600;0;13,077,100;0;3,900;0;0;261,700;27,192;0;0;0;0;0;0;2,191,875,721;0;0;0;0;0;0;0;0;0;0;0;0;685,439,750;1,039,758,141;38,976,800;0;1,869,069,985;70;26,133,089;6,073,369,498
31-Mar-2026;BINO;PERMA PLASINDO Tbk;200;0;0;0;0;0;0;0;1,922,600;0;0;0;100;0;1,949,465,800;0;0;0;0;174,022,700;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;149,904,611;2,275,316,111
31-Mar-2026;BIPI;ASTRINDO NUSANTARA INFRASTRUKTUR Tbk;302,742,200;6;3,994,093,767;0;672,736,600;423,738,700;127,170,900;345,288;1,639,897,004;745,078;0;0;8,106,796,500;36,449,200;589,393,367;283,470,000;0;0;115,000;29,661,417,063;0;0;0;0;0;0;0;0;0;0;1,000,000;0;300,101,000;3,546,161,487;5,567,700;0;2,640,912,908;0;11,377,343,149;63,710,196,917
31-Mar-2026;BIPP;BHUWANATALA INDAH PERMAI Tbk;1,960,780;0;573,271,000;0;0;79,100;0;0;98,635,100;120,500;0;0;100;0;0;0;0;0;10,000;3,342,480,295;0;0;0;0;0;0;0;0;0;0;0;0;9,410,000;1,095,643;21,000,300;500;0;500;957,605,633;5,005,669,451
31-Mar-2026;BIRD;BLUE BIRD Tbk;18,768,334;3,805,866;13,500;0;0;5,322,000;4,024,000;1,336,200;14,853,867;109;0;630,490;435,700;338,100;50,200;0;0;147,200;2,000;565,024,302;0;0;824,600;644,100;0;0;0;3,018;0;0;0;0;110,318,418;13,748,639;11,065,771;181,700;23,361,000;0;737,180,886;1,512,080,000
31-Mar-2026;BISI;BISI INTERNATIONAL Tbk;150,242,509;1,552,200;54,438,800;0;0;797,058,000;833,900;1,749,300;53,687,600;502;55,986,000;537,200;313,784;0;500;0;0;0;0;43,165,500;0;0;0;0;0;125,000;69,265;0;0;0;0;0;38,435,104;44,991,960;701,400;348,400;20,500;453,197;130,976,879;1,375,687,500
